Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,comment,2072669373958087129,"@liyana_marzuki Kalau ulamak tu setaraf dgn arwah Tok Guru Nik Aziz kami redha. Tp yg ada dlm pas semua kelaut... sahabat pun dihina apatah lg "" rakan"" politik @PASPusat @titm_official",,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,negative,2026-07-02 13:11:01+00:00,13,0,0,0,0.0013904213905334695,13,,Genu,0.0,negative,0.9953652620315552,malay,Malay/Bumiputera,Unknown,0.15,love,0.14242510497570038,0.015428634360432625,0.026633931323885918,0.049818407744169235,0.4477504789829254,0.037899430841207504
x,comment,2072698492053827719,@liyana_marzuki Both UMNO dan PAS ni x brapa nak cerdik. Diorg tau tak yg diorg ni adalah musuh tradisi. Sebab voters diorg adalah kumpulan yg sama. Memang la tunggu masa nak bergaduh besar.,,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,negative,2026-07-02 15:06:44+00:00,5,1,0,0,0.0005042374134063832,7,,Ali Ahmed al Serembani🇲🇾🏴🏴🏴,0.0,negative,0.9983192086219788,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.046579159796237946,0.018710197880864143,0.014340552501380444,0.03423239663243294,0.4736274480819702,0.14772433042526245
x,comment,2072928541994610791,"@liyana_marzuki waktu PAS ambil alih bertahun2 akan dtg. waktu tu negara dah maju. Bestlah cuci kaki pastu claim kat rakyat. 

Lps 10 tahun ekonomi reset, masa tu kelam kabut cari solusi, keluarlah kenyataan 'ini ujian', maka berbondong2 yg redha.

yg kena kencing pengundi yg taksub.",,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,negative,2026-07-03 06:20:52+00:00,12,0,0,0,0.07447983026504518,12,,Tiada Nama,0.0,negative,0.7517338991165161,multilingual,Unknown,Unknown,0.25,anger,0.4395752549171448,0.02779880166053772,0.06708495318889618,0.03429664298892021,0.2311123162508011,0.022151444107294083
x,comment,2072896262102569213,@liyana_marzuki @HartanahTimur PRI 16 ni PAS parti paling tercorot.sebab apa? Sbb dulu ada gelombang kuat tikamana ad kerjasama dgn bersatu.tika itu bersatu duit bnyk krana mahiadin PM.sempat bli ank2 muda dgn brbagai tawaran.,,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,neutral,2026-07-03 04:12:36+00:00,2,0,0,0,0.5,2,,awang sulong meroh mudo,0.0,neutral,0.8385700583457947,english,Malay/Bumiputera,Malay/Bumiputera,0.74,love,0.06485483050346375,0.026317710056900978,0.053759921342134476,0.02717277966439724,0.5900437831878662,0.03311947360634804
x,comment,2073265774052139224,@liyana_marzuki Undi #Bersama… Kancil Terbaik 👍🏻,,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,neutral,2026-07-04 04:40:54+00:00,0,0,0,0,0.5,0,,Progressive Malaysian,0.0,neutral,0.9975926280021667,malay,Malay/Bumiputera,Unknown,0.25,love,0.029265284538269043,0.0191661287099123,0.06205504387617111,0.015870019793510437,0.7420435547828674,0.023105958476662636
x,comment,2072807087089066211,@liyana_marzuki https://t.co/bBiWJuR0wp,,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,neutral,2026-07-02 22:18:15+00:00,0,0,0,0,0.5,0,,Eam ( elo ),0.0,neutral,0.8807490468025208,english,Mixed/Urban,Unknown,0.25,love,0.10597509145736694,0.055733371526002884,0.055052049458026886,0.04982190206646919,0.6187251806259155,0.037456363439559937
x,comment,2072846825049194640,@liyana_marzuki ...liar,,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,negative,2026-07-03 00:56:09+00:00,0,0,0,0,0.07005672454833983,0,,Razif Razak,0.0,negative,0.7664775848388672,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.10001582652330399,0.04458828642964363,0.04296981543302536,0.036990560591220856,0.6734757423400879,0.028265010565519333
x,comment,2072864300017111322,@liyana_marzuki @Jaiyen_nakal Muka2sewel,,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,neutral,2026-07-03 02:05:35+00:00,0,0,0,0,0.5,0,,AbahTokWan,0.0,neutral,0.867473304271698,english,Mixed/Urban,Unknown,0.25,love,0.1974094659090042,0.0646064355969429,0.10462567210197449,0.042784176766872406,0.43911638855934143,0.028652291744947433
x,comment,2073212521444753800,@liyana_marzuki Naive and ignorant people can’t see through their games .,,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,negative,2026-07-04 01:09:18+00:00,0,0,0,0,0.03122958540916443,0,,Patrick Gan,0.0,negative,0.8959013819694519,english,Chinese,Chinese,0.82,anger,0.7060418725013733,0.0730045959353447,0.033590126782655716,0.02673002891242504,0.05739978328347206,0.022995658218860626
x,comment,2072703788075655173,"@liyana_marzuki Those satan never learnt their lesson. RM4.5T is a huge amount we've lost. Its time to make those robbers dissappear from Msian politic platform🤞Vote them out! We need a good governance like Madani. Please, we cant afford to lose more $$🙏 https://t.co/fG3CTwa3oo",,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,negative,2026-07-02 15:27:46+00:00,3,0,0,0,0.04198588728904723,3,,Ne0,0.0,negative,0.8600470423698425,english,Mixed/Urban,Unknown,0.15,love,0.11991971731185913,0.10430394113063812,0.06878877431154251,0.2901473343372345,0.3290844261646271,0.029552225023508072
x,comment,2072849345049985389,"@liyana_marzuki Org Melayu benci penyatuan Melayu, pelik la ko ni",,https://x.com/liyana_marzuki/status/2072658293357789196,2.0726582933577892e+18,neutral,2026-07-03 01:06:10+00:00,0,0,0,0,0.5,0,,Shamddy,0.0,neutral,0.9073805809020996,english,Mixed/Urban,Unknown,0.25,love,0.1639893800020218,0.017138227820396423,0.05853652209043503,0.04640357941389084,0.52686607837677,0.025939475744962692
x,post,2073321960977879533,"Setelah gagal dapetin Mateus Fernandes, belum ada kabar lagi siapa yang bakal diincar MU selanjutnya...

Tapi for sure mereka bakal nyoba approach Alex Scott nggak sih?

IMO, dia punya technical quality yang bagus pas lagi pegang bola. Passing nya clean, ball carrying nya bagus, situasi ruang sempit juga oke dia.

Ketika lagi di press juga kalem, dan dia selalu scanning sebelum nerima bola (good awareness).

Aspek OOP dia juga nggak jelek-jelek amat. He defends his spaces really well. Mungkin ini juga hasil dari coaching nya Iraola di Bournemouth.

Dia juga termasuk pemain homegrown, itu juga jadi nilai plus.

I think dia paling cocok main di posisi #8, which is posisi yang sama kayak Mainoo. 

Not sure dia bisa main bareng Mainoo, transisi defensif bakal jadi issue. Mungkin bisa, tapi di situasi spesifik ketika MU bisa lebih banyak pegang bola.

Inilah kenapa gw berharap Tchouameni dateng. Tchouameni bakal cocok main bareng siapa aja, baik Mainoo maupun Scott.

Masalahnya... gw juga nggak yakin MU mau bayar dia £80m.

Mengingat mereka nggak mau bayar £85m buat Mateus, dan gw percaya MU menilai Mateus lebih tinggi daripada Scott, dan gw setuju.

Mungkin Scott bakal dikejar kalau dia available di kisaran £65m, walaupun jujur gw ragu Bournemouth bakal jual di harga segitu... kecuali Scott kasih statement, ""only want United."" 🤣

Ketakutan terbesar gw adalah United malah bayar harga Mateus (£85m) buat pemain yang kualitasnya di bawah Mateus karena ""nggak ada pilihan lagi"" 🫠",https://x.com/UTDEve/status/2073321960977879533,,,negative,2026-07-04 08:24:10+00:00,69,5,13,7974,0.0005011260509490967,166,125.974,,,negative,0.9983295798301697,malay,Malay/Bumiputera,Unknown,0.0,fear,0.10875607281923294,0.722870409488678,0.04087943956255913,0.013652676716446877,0.017509661614894867,0.05844302102923393
x,comment,2073332654276018208,"@UTDEve dari rumour rumour yang ada tuh pemain pemain yang berposisi no.8 ke 10, apa mainoo nggak mempertanyakan tuh, kok bisa butuhnya no.6 tapi tertariknya ke pemain no.8 yang notabene replacement mainoo, atau mau pakai taktik dari 2 match akhir musim",,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,negative,2026-07-04 09:06:40+00:00,0,0,3,0,0.0007782876491546631,9,,Ddhou,0.0,negative,0.9974057078361511,malay,Malay/Bumiputera,Unknown,0.15,surprise,0.026644360274076462,0.0645015761256218,0.037099532783031464,0.029932629317045212,0.18674656748771667,0.5096310377120972
x,comment,2073323504548639074,@UTDEve Bursa transfer tutupnya kapan sih? Masih lama kan?,,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,neutral,2026-07-04 08:30:18+00:00,0,0,1,0,0.5,3,,Bhima Lakhsetya Jati,0.0,neutral,0.9250348210334778,english,Mixed/Urban,Unknown,0.25,surprise,0.02688964456319809,0.05484174191951752,0.023481138050556183,0.04289384186267853,0.2129092663526535,0.5331337451934814
x,comment,2073333364728410415,"@UTDEve ini sih mirip2 mainoo ya profilnya, jujur emang cocoknya mainoo tuh duet sm yg profilnya kaya mateus biar saling melengkapi",,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,negative,2026-07-04 09:09:29+00:00,0,0,1,0,0.14399658143520355,3,,arya,0.0,negative,0.5200113952159882,multilingual,Unknown,Unknown,0.15,love,0.0974697396159172,0.04774719104170799,0.13676393032073975,0.0173774566501379,0.6221142411231995,0.02500937692821026
x,comment,2073328288869830689,@UTDEve match akhir musim lalu saat Carrick duetin Mainoo dan Mount adalah gambaran kecil kalau main tanpa Dm murni,,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,neutral,2026-07-04 08:49:19+00:00,0,0,1,0,0.5,3,,Opini United,0.0,neutral,0.9977167844772339,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.040836650878190994,0.022490020841360092,0.037982769310474396,0.018281137570738792,0.05579628422856331,0.03708832710981369
x,comment,2073349107339718975,"@UTDEve Kalo emang mau setup buat maino serta aspek gaji, price tag dan ""only want united"" ya baleba. 

Pandangan orang ke baleba menurutku terlalu harsh, cuman 1 season off lo. Package £60- £70jt i think is fair, kalo liat bracket £100jt pemain judi aka tonali mentok avg 7 di tiap match",,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,neutral,2026-07-04 10:12:02+00:00,2,0,1,0,0.5,5,,Haji_me,0.0,neutral,0.6072053909301758,english,Mixed/Urban,Unknown,0.25,love,0.06902649998664856,0.02186368592083454,0.09405414760112762,0.02910006046295166,0.6651849746704102,0.02240481600165367
x,comment,2073326343186780522,@UTDEve Semoga dpt yg kali ini. Berapapun harganya harus. Kalo bisa sama Tchou tp akan jd hal yg hampir mustahil,,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,positive,2026-07-04 08:41:35+00:00,0,0,1,0,0.9993807315826415,3,,Chris,0.0,positive,0.9979357719421387,malay,Malay/Bumiputera,Unknown,0.15,fear,0.026716560125350952,0.8818649649620056,0.01892109401524067,0.01671459898352623,0.009318409487605095,0.03442138060927391
x,comment,2073355112626733535,"@UTDEve Sepertinya susah kalo ngga mau spend yg diluar budget klub, karena pasti harga yg dipatok ikut standar midfield yg baru +-80 jt pounds, balik lg kalo masih tarik ulur, waktu akan habis dan yg terjadi panic buying.",,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,negative,2026-07-04 10:35:54+00:00,0,0,0,0,0.0006724834442138894,0,,Richardus Yudha,0.0,negative,0.9977583885192871,malay,Malay/Bumiputera,Unknown,0.25,fear,0.19771386682987213,0.6946015357971191,0.014947856776416302,0.025480031967163086,0.02396087720990181,0.021574081853032112
x,comment,2073368424332534235,@UTDEve Bakal diledekin habis sih kalau beli scott 85jt 😌,,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,neutral,2026-07-04 11:28:48+00:00,0,0,0,0,0.5,0,,Trisula Merah,0.0,neutral,0.9909161925315857,malay,Malay/Bumiputera,Unknown,0.25,love,0.0468129962682724,0.037532415241003036,0.10359982401132584,0.032933082431554794,0.5400657057762146,0.05260077118873596
x,comment,2073339302164255030,"@UTDEve Gw ga yakin mu bakal beli dia. Feeling gw sih MU bakal fight buat beli Tchoua &amp; berge. No 8 udh ada ederson buat backup, no 6 beli berge+tchouameni",,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,positive,2026-07-04 09:33:05+00:00,1,0,0,0,0.9878130972385406,1,,Yung Bratz,0.0,positive,0.9593769907951355,malay,Malay/Bumiputera,Unknown,0.25,fear,0.030702490359544754,0.5683532357215881,0.05058745667338371,0.017151683568954468,0.01566317491233349,0.28615471720695496
x,comment,2073372784135401554,@UTDEve Emyu mau rekontruksi lini tengah tapi gamau ngeluarin biaya tinggi,,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,neutral,2026-07-04 11:46:07+00:00,0,0,0,0,0.5,0,,Akun Efootball,0.0,neutral,0.9974853992462158,malay,Malay/Bumiputera,Unknown,0.25,fear,0.03208217769861221,0.8833169937133789,0.015634553506970406,0.015895679593086243,0.015449857339262962,0.02584131807088852
x,comment,2073327070374195514,"@UTDEve Santai aja gausah panik, allure dr man utd dan UCL itu rill...

80jt buat pemain inggris mgkin masih bs diterima asal gajinya masuk, kalo ga yaa gausah belanja dr premier league lah mahal mahal bgt disini 😭",,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,negative,2026-07-04 08:44:28+00:00,1,0,0,0,0.0005499243736267201,1,,azalael,0.0,negative,0.9981669187545776,malay,Malay/Bumiputera,Unknown,0.25,fear,0.13318178057670593,0.5782468318939209,0.02569611929357052,0.051651570945978165,0.1190740317106247,0.049982763826847076
x,comment,2073335888873173480,"@UTDEve sedangkan scott sendiri fans berat spurs dari kecil, dia juga pernah bilang pengen main buat spurs suatu hari nanti, kemungkinan besar scott bakal perpanjang kontrak sama bmth, musim panas tahun depan spurs yang bakal ngejar dia buat long term.nya pengganti maddison",,https://x.com/UTDEve/status/2073321960977879533,2.0733219609778796e+18,negative,2026-07-04 09:19:31+00:00,1,0,0,0,0.0004995524883270042,1,,revelll,0.0,negative,0.9983348250389099,malay,Malay/Bumiputera,Unknown,0.25,love,0.02500072680413723,0.012629115954041481,0.03375205770134926,0.01722100004553795,0.8421988487243652,0.023721864446997643
x,post,2074394034198773961,"Njan cerita pernah dimarahin sang ayah, Sule, ketika nilai raport nya jelek akibat keseringan main valorant dan kebanyakan begadang.

Radit: Paling pagi main valorant itu sampe jam berapa? 
Njan: Seharian aku pernah, seharin kaya dari malam dari jam 7 sebenarnya ngga seharian banget sih kaya 12 jam sampe 15 jam aku pernah.
Radit: Jam 7 malam sampai jam 7 pagi.
Njan: Sampe jam 7 atau jam 10 pernah 
Radit: Gilaa.
Njan: Jadi istirahatnya bentar doang, itu kalau waktu itu lagi ngepush ngepushnya.

Radit: Momennya katanya dimarahin orang tua baru akhirnya stop. Itu masih inget ngga dimarahinnya kaya apa tuh?
Njan: Itu momennya pas kelas 7 mau naik kelas 8 ayah tuh kan biasanya kalau lagi bagi raport dia tuh selalu dateng dan nge vlog. Nah ayah tuh udah kebiasaan kaya gitu dari dulu dari zaman teh putri masih smp.
Radit: Okee.

Njan: Nah ayah tuh mungkin kagetnya biasanya oke nih raport bagus, nah pada saat itu tiba-tiba dateng “mohon maaf nih njan gini gini gini, terus dikasih tau nilainya anjlok” 
Radit: Kamera lagi ada nih.
Njan: Kamera lagi ada, malu dong dia. Ini gue harus gimana nih, akhirnya pulang dan masih direkam tuh tiba-tiba banting raportnya. 
Radit: Didalam kamera?
Njan: Iya dan aku lagi main game. 

Radit: Hahaha masih ada videonya?
Njan: Masih-masih itu divlognya ayah tuh.
Radit: Terus?

Njan: Terus akhirnya, kirain bercanda aku ketawa-ketawa aja, karena dia bawa kamera kan biasanya bercanda aja gitu kan. Terus ayah bilang “Ini kamu gimana nilai kok bisa jelek gini, makanya dikitin main gamenya jangan begadang nilainya jadi jelek kaya gini” intinya diomelinlah.  Terus akhirnya off cam kayanya pura-pura ini terus aku cek diraport dan benar-benar jelek. Udah akhirnya disitu ayah ngomong lagi sama aku.
Radit: Jelek tuh dapet apa sih kalau anak zaman sekarang tuh 5 gitu jelek gitu ya?
Njan: Nilainya sih, kalau aku kemarin dirangkingnya agak bawah.",https://x.com/insidefolkative/status/2074394034198773961,,,negative,2026-07-07 07:24:12+00:00,108,3,12,27386,0.0005036652088165061,396,177.386,,,negative,0.9983211159706116,malay,Malay/Bumiputera,Unknown,0.0,love,0.21560485661029816,0.1262255311012268,0.03560461103916168,0.12011729180812836,0.31866297125816345,0.040229685604572296
x,comment,2074400453593550938,@insidefolkative Gamer kalo udah ketagihan push rank emang suka lupa waktu sampai raport anjlok.,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 07:49:43+00:00,0,0,0,0,0.5,0,,AH.,0.0,neutral,0.8568950891494751,english,Mixed/Urban,Unknown,0.15,sadness,0.0452902615070343,0.0507051907479763,0.0076567246578633785,0.7920180559158325,0.05798260495066643,0.02836490608751774
x,comment,2074397039870493027,"@insidefolkative istirahat sedikit otomatis belajar juga sedikit, bisa 12-15 jam cuma buat maen game. lagi booming² nya valorant keknya jadi nyepelein belajar, tapi itu kan dulu ya",,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 07:36:09+00:00,1,0,0,0,0.5,1,,tew,0.0,neutral,0.8024381399154663,english,Mixed/Urban,Unknown,0.15,happy,0.0801239088177681,0.19127997756004333,0.2519800066947937,0.04238515347242355,0.24931909143924713,0.05356581136584282
x,comment,2074426054765408630,@insidefolkative Wkwk hampir gak bisa bedain mana lagi marah/canda,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 09:31:27+00:00,0,0,0,0,0.5,0,,saka,0.0,neutral,0.846133828163147,english,Mixed/Urban,Unknown,0.15,surprise,0.02594136819243431,0.34373176097869873,0.015147386118769646,0.07795246690511703,0.020337793976068497,0.48498964309692383
x,comment,2074395234826625529,@insidefolkative yg penting udhh berubahh,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 07:28:59+00:00,0,0,0,0,0.5,0,,sgracels,0.0,neutral,0.7904821634292603,english,Mixed/Urban,Unknown,0.25,love,0.019999343901872635,0.05450756102800369,0.1543949842453003,0.026358352974057198,0.3262050449848175,0.2510721683502197
x,comment,2074405999361012114,"@insidefolkative Wah relatable banget, dulu juga sering push rank sampe lupa waktu, lupa makm,  lupa belajar. Untungnya akhirnya sadar, respect Njan share ceritanya jujur!",,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 08:11:45+00:00,0,0,0,0,0.5,0,,wahyudin,0.0,neutral,0.45949310064315796,english,Mixed/Urban,Unknown,0.25,sadness,0.09589920938014984,0.2177661508321762,0.016013305634260178,0.3800351917743683,0.11537103354930878,0.13135606050491333
x,comment,2074394083062399109,@insidefolkative 👏🏻👏🏻,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,positive,2026-07-07 07:24:24+00:00,0,0,0,0,0.9786828935146331,0,,Ahlun Najaenanuri WH,0.0,positive,0.9289429783821106,english,Mixed/Urban,Unknown,0.25,love,0.052196815609931946,0.022999059408903122,0.08530426770448685,0.020478369668126106,0.6957066655158997,0.019757864996790886
x,comment,2074394789391556776,"@insidefolkative Wajar sih pernah di fase itu. Semua anak gamer pasti pernah ""ngepush rank lupa waktu""
Yg penting sekarang udah sadar dan lebih dewasa.
Bangga sama Njan yg mau cerita jujur 🤍",,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,positive,2026-07-07 07:27:12+00:00,1,0,0,0,0.9993605613708496,1,,syaa.,0.0,positive,0.997868537902832,malay,Malay/Bumiputera,Unknown,0.15,sadness,0.08031396567821503,0.21061939001083374,0.02081998623907566,0.33745312690734863,0.10392021387815475,0.18038290739059448
x,comment,2074417005550268421,@insidefolkative Hahahaha keseringan bercanda jadinya dimarahin beneran tetepcketawa2 😭,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 08:55:29+00:00,0,0,0,0,0.5,0,,Faisal,0.0,neutral,0.5317273736000061,english,Malay/Bumiputera,Malay/Bumiputera,0.65,anger,0.34484654664993286,0.30312255024909973,0.028091182932257652,0.07836901396512985,0.14508885145187378,0.02941708266735077
x,comment,2074395147182481773,@insidefolkative suka duka anak komedian,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,positive,2026-07-07 07:28:38+00:00,0,0,0,0,0.8876706957817078,0,,Yourinspire,0.0,positive,0.6255689859390259,multilingual,Unknown,Unknown,0.25,love,0.05787506699562073,0.010263246484100819,0.038300301879644394,0.014900408685207367,0.73508620262146,0.014250540174543858
x,comment,2074397897387340217,@insidefolkative 12 jam main game gila pantesan ayahnya marah,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 07:39:33+00:00,1,0,0,0,0.5,1,,kanna,0.0,neutral,0.8477405309677124,english,Mixed/Urban,Unknown,0.15,no_clear_emotion,0.04915427416563034,0.015587875619530678,0.07041419297456741,0.021038448438048363,0.3748939037322998,0.031101102009415627
x,comment,2074432044717973825,"@insidefolkative masih sekolah Valo, udah kerja FM",,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 09:55:15+00:00,0,0,0,0,0.5,0,,William Harry (💤💤💤),0.0,neutral,0.8814108371734619,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.04294905066490173,0.05365370959043503,0.05197214335203171,0.0219416581094265,0.2725605368614197,0.13825763761997223
x,comment,2074400385247436889,@insidefolkative Ya pantes aja dimarahin,,https://x.com/insidefolkative/status/2074394034198773961,2.074394034198774e+18,neutral,2026-07-07 07:49:26+00:00,0,0,0,0,0.5,0,,starlla,0.0,neutral,0.866740345954895,english,Mixed/Urban,Unknown,0.25,love,0.0828932449221611,0.027315184473991394,0.06210523471236229,0.02669614925980568,0.7145265340805054,0.019130731001496315
x,post,2073409762960777246,"jadi yang belum paham. . . 
ada beberapa agen nakal yang make nama klub besar buat naikan nilai tawar.

contohnya gini. . .
misalnya.

X adalah agen dari Donnarumma, si donna di incer AC Siena.
si agen dan klub asal sdg nego dg klub tujuan.

si agen tengil ini, nelpon Juventus, dan Barcelona. menawarkan Donnarumma. 

lalu dia bilang ke media, bahwa si Donnarumma selain diminati AC Siena juga sedang membuka pembicaraan dengan Juventus dan Barcelona.

paniklah itu AC Siena pas bu:a koran pagi2, saingannya juve dan barca. 

nah madrid mengantisipasi hal tersebut.",https://x.com/direktoridosen/status/2073409762960777246,,,neutral,2026-07-04 14:13:04+00:00,14,3,11,3577,0.5,63,56.577,,,neutral,0.9931678175926208,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.23865023255348206,0.037282686680555344,0.03563975542783737,0.028488505631685257,0.18147477507591248,0.044109635055065155
x,post,2073624990650695949,"ada utas menarik yang ditulis oleh krimilog UI. @RidhaIntifadha S.Sos.
—(dulu gelar S1 Kriminolohi, masih S.Sos)
— utas asli ada di reply

begini rangkuman nya.

1). Utas ini merespons kekhawatiran soal pembebasan ribuan narapidana karena lapas kelebihan kapasitas, risiko mereka residivis lagi, dan napiter yang program deradikalisasinya kena potong anggaran. 
—(mau ada program pemerintah, napi dibebaskan dan dijadikan komcad, lalu jadi petani).

2). M. Ridha bilang kekhawatiran itu wajar dan valid. Tapi ia jelaskan fakta sistem pemasyarakatan supaya diskusi lebih seimbang.

3). Ia mulai dari dasar. Dulu penjara warisan kolonial lebih ke arah hukum dan asingkan pelaku. Sekarang sistem pemasyarakatan Indonesia tujuannya membina dan pulihkan narapidana biar bisa reintegrasi ke masyarakat. Makanya ada remisi, pembebasan bersyarat, dan amnesti sebagai hak bersyarat.

4). Untuk dapat hak itu, narapidana harus lewat beberapa asesmen. Syarat utamanya tiga: berkelakuan baik, turun tingkat risiko, dan aktif ikut program pembinaan.

5). Berkelakuan baik diukur lewat ISPN yang nilai risiko keamanan, lama pidana, sisa pidana, dan jenis kejahatan. Kalau melanggar aturan di lapas bisa dipindah ke tempat lebih ketat. Kalau bagus, bisa turun ke lapas medium atau minimum yang banyak program pelatihan kerja.

6). Ada asesmen risiko residivisme buat ukur kemungkinan mengulang kejahatan setelah bebas. Hasilnya rendah, sedang, atau tinggi. Yang tinggi susah dapat hak bersyarat.

7). Ada juga asesmen kebutuhan kriminogenik buat tahu faktor penyebab kejahatan dan intervensi yang pas. Misalnya rehabilitasi narkoba, konseling keluarga, pendidikan paket, atau pelatihan kerja sesuai kebutuhan masing-masing.

8). Khusus napiter, harus ada ikrar setia kepada NKRI. Contoh keberhasilannya Umar Patek yang sekarang bebas bersyarat dan aktif sebagai fotografer makro serta peracik kopi di IG. Tapi data BNPT 2023 bilang 8 persen dari 1.200 eks napiter yang deradikalisasi dalam 10 tahun terakhir residivis. Napiter risiko tinggi tetap tidak dapat amnesti tahun lalu.

9). Soal lapas penuh sesak, memang mayoritas karena kasus narkoba, terutama pemakai yang sebenarnya korban butuh rehabilitasi, bukan ancaman keamanan. Ini karena over kriminalisasi di hulu, dari polisi, jaksa, sampai pengadilan. Lapas cuma di ujung.

10). Solusi selain amnesti? Khilafah? ya bukan.
ybs bilang, harus bangun lapas baru tidak selesaikan akar masalah. Remisi dan bebas bersyarat memang ada, tapi terikat waktu atau momen tertentu. Lebih baik hentikan over kriminalisasi dan manfaatkan pidana alternatif di KUHP baru seperti kerja sosial atau pengawasan. Amnesti bisa dipakai presiden buat yang sudah lewat asesmen ketat plus alasan kemanusiaan seperti sakit menahun, lansia, atau gangguan jiwa.

11). Di penutup ia bilang keamanan masyarakat bukan cuma soal tembok tinggi atau kurung banyak orang. Tapi seberapa berhasil kita pulihkan mereka. Kriminologi ajarkan memulihkan jauh lebih penting daripada sekadar menghukum. Program reintegrasi dengan asesmen ketat bantu pastikan mereka siap balik ke masyarakat. Takut wajar, tapi jangan sampai tutup mata dari pentingnya pemulihan.",https://x.com/direktoridosen/status/2073624990650695949,,,negative,2026-07-05 04:28:18+00:00,15,11,7,2611,0.00048694610595700905,59,60.611,,,negative,0.9983768463134766,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.2447461485862732,0.07456259429454803,0.06675884872674942,0.047592733055353165,0.11996641755104065,0.0420273020863533
x,post,2072201486633947284,"‘BN juga lawan PN, mana mungkin mereka bantu kita’

https://t.co/S0nEzFBz6x",https://x.com/UMonline/status/2072201486633947284,,,negative,2026-07-01 06:11:48+00:00,7,2,7,1089,0.12068063914775848,26,33.089,,,negative,0.597731202840805,multilingual,Unknown,Unknown,0.0,love,0.12249061465263367,0.032950516790151596,0.02535441145300865,0.042329441756010056,0.6722958087921143,0.026759542524814606
x,post,2073683141890625668,"Ironinya, UMNO Negeri Sembilan yang keluar dari Kerajaan Negeri. Sudah² la isu Melayu Terancam. Sampai bila kita mahu gunakan kesalahan sendiri untuk minta kuasa?",https://x.com/abuhafiz1/status/2073683141890625668,,,negative,2026-07-05 08:19:22+00:00,184,62,6,4218,0.0004945993423461914,294,330.218,,,negative,0.9983513355255127,malay,Malay/Bumiputera,Unknown,0.0,love,0.08575230091810226,0.0824107825756073,0.031222335994243622,0.1182856336236,0.5754638910293579,0.051975369453430176
